Date,v12_signal,v17_signal,calm_bull_trigger,spy_above_trend,spy_momentum_13w,spy_rv_26w,spy_rv_ref_55p,vix,vix_ma_52w,yc_pos_steep,t10y2y,t10y2y_chg_13w,tier_intersection,tier_cb_only,tier_yc_only,tier_nervous_market
2009-03-06,0.6,0.6,0,0,-0.20983196742513022,,,49.33000183105469,,1,1.92,0.17999999999999994,0,0,0,0
2009-03-13,0.6,0.6,0,0,-0.1380193827817522,,,42.36000061035156,,1,1.91,0.08999999999999986,0,0,0,0
2009-03-20,1.5,1.5,0,0,-0.12394747233658365,,,45.88999938964844,,1,1.76,0.3700000000000001,0,0,0,0
2009-03-27,1.0,1.12,0,0,-0.05697452521677848,,,41.040000915527344,,1,1.88,0.6099999999999999,0,0,1,0
2009-04-03,1.0,1.12,0,0,-0.08710078833403889,,,39.70000076293945,,1,1.95,0.3699999999999999,0,0,1,0
2009-04-10,1.0,1.12,0,0,-0.029922860741934176,,,36.529998779296875,,1,2.0,0.32000000000000006,0,0,1,0
2009-04-17,1.0,1.12,0,0,0.03107575106038052,,,33.939998626708984,,1,1.99,0.3600000000000001,0,0,1,0
2009-04-24,1.0,1.12,0,0,0.050178169444683896,,,36.81999969482422,,1,2.04,0.21999999999999997,0,0,1,0
2009-05-01,1.0,1.12,0,0,0.0686832278758629,,,35.29999923706055,,1,2.29,0.3600000000000001,0,0,1,0
2009-05-08,1.0,1.12,0,0,0.07663269321176802,,,32.04999923706055,,1,2.29,0.22999999999999998,0,0,1,0
2009-05-15,1.0,1.12,0,0,0.07956710316335025,,,33.119998931884766,,1,2.26,0.33999999999999986,0,0,1,0
2009-05-22,1.0,1.12,0,0,0.15806242134536141,0.3659699058108847,,32.630001068115234,,1,2.53,0.7099999999999997,0,0,1,0
2009-05-29,1.0,1.12,0,0,0.26054782075277205,0.3195440815335796,,28.920000076293945,,1,2.55,0.5299999999999998,0,0,1,0
2009-06-05,1.0,1.12,0,0,0.381700209040172,0.3181986137838488,,29.6200008392334,,1,2.52,0.6000000000000001,0,0,1,0
2009-06-12,1.0,1.12,0,0,0.2585173310942339,0.31800277990670706,,28.149999618530273,,1,2.51,0.5999999999999999,0,0,1,0
2009-06-19,1.0,1.12,0,0,0.20662121690780721,0.32088145950451463,,27.989999771118164,,1,2.54,0.78,0,0,1,0
2009-06-26,1.0,1.12,0,0,0.13170959434110796,0.3202530154195587,,25.93000030517578,,1,2.42,0.54,0,0,1,0
2009-07-03,1.0,1.12,0,0,0.07188852677479285,0.3082366658733207,,27.950000762939453,,1,2.53,0.5799999999999998,0,0,1,0
2009-07-10,1.0,1.12,0,0,0.03084597774133524,0.3037252766187514,,29.020000457763672,,1,2.41,0.41000000000000014,0,0,1,0
2009-07-17,1.0,1.12,0,0,0.08706556167418045,0.3110573316531607,,24.34000015258789,,1,2.65,0.6599999999999999,0,0,1,0
2009-07-24,1.0,1.12,0,0,0.13794038675705922,0.3123032775324097,,23.09000015258789,,1,2.65,0.6099999999999999,0,0,1,0
2009-07-31,1.0,1.12,0,0,0.13059738609111582,0.3118743011269124,,25.920000076293945,,1,2.39,0.10000000000000009,0,0,1,0
2009-08-07,1.0,1.12,0,0,0.09455390117143758,0.3067421014775251,,24.760000228881836,,1,2.57,0.2799999999999998,0,0,1,0
2009-08-14,1.0,1.12,0,0,0.14259166060441886,0.2962080455766638,,24.270000457763672,,1,2.48,0.2200000000000002,0,0,1,0
2009-08-21,1.0,1.15,0,1,0.16324047822542975,0.2761635318254538,,25.010000228881836,,0,2.43,-0.09999999999999964,0,0,0,1
2009-08-28,1.0,1.15,0,1,0.12357004433258578,0.2634119412448163,,24.760000228881836,,0,2.45,-0.09999999999999964,0,0,0,1
2009-09-04,1.0,1.15,0,1,0.08552601450921893,0.2381239553320835,,25.260000228881836,,0,2.51,-0.010000000000000231,0,0,0,1
2009-09-11,1.0,1.15,0,1,0.10813801813096835,0.20101364715613632,,24.149999618530273,,0,2.44,-0.06999999999999984,0,0,0,1
2009-09-18,1.0,1.15,0,1,0.16501837091282012,0.20151715696446282,,23.920000076293945,,0,2.46,-0.08000000000000007,0,0,0,1
2009-09-25,1.0,1.15,0,1,0.14272101790699998,0.1930921023032524,,25.610000610351562,,0,2.36,-0.06000000000000005,0,0,0,1
2009-10-02,1.0,1.15,0,1,0.1466227859657454,0.19443485375984054,,28.68000030517578,,0,2.36,-0.16999999999999993,0,0,0,1
2009-10-09,1.0,1.12,0,1,0.2252262780971046,0.201420571031124,,23.1200008392334,,1,2.42,0.009999999999999787,0,0,1,0
2009-10-16,1.0,1.15,0,1,0.16231456467234873,0.20144345235774178,,21.43000030517578,,0,2.46,-0.18999999999999995,0,0,0,1
2009-10-23,1.0,1.15,0,1,0.10743211162978317,0.20186123699164318,,22.270000457763672,,0,2.47,-0.17999999999999972,0,0,0,1
2009-10-30,1.0,1.12,0,1,0.05306388548473384,0.21420660059451943,,30.690000534057617,,1,2.51,0.11999999999999966,0,0,1,0
2009-11-06,1.0,1.12,0,1,0.06363925055573194,0.20502050797550983,,24.190000534057617,,1,2.68,0.11000000000000032,0,0,1,0
2009-11-13,1.0,1.12,0,1,0.09278835369171934,0.19128290705811923,,23.360000610351562,35.26480770111084,1,2.61,0.1299999999999999,0,0,1,0
2009-11-20,1.0,1.12,0,1,0.0677986379532487,0.1917331131663667,,22.190000534057617,34.29403851582454,1,2.61,0.17999999999999972,0,0,1,0
2009-11-27,1.0,1.12,0,1,0.06492458244001265,0.1865397142312843,,24.739999771118164,33.70673084259033,1,2.53,0.07999999999999963,0,0,1,0
2009-12-04,1.0,1.12,0,1,0.09287449975379403,0.1855283409283271,,21.25,32.96288468287541,1,2.64,0.13000000000000034,0,0,1,0
2009-12-11,1.0,1.12,0,1,0.06556546857990098,0.1857162389629472,,21.59000015258789,32.33423086313101,1,2.72,0.28000000000000025,0,0,1,0
2009-12-18,1.0,1.12,0,1,0.038262634568444476,0.17982073755744074,,21.68000030517578,31.887115478515625,1,2.73,0.27,0,0,1,0
2009-12-25,1.0,1.12,0,1,0.08267665838560045,0.1801191150874549,,19.469999313354492,31.427307752462532,1,2.82,0.45999999999999996,0,0,1,0
2010-01-01,1.0,1.12,0,1,0.09317947373511792,0.17645316234492903,,21.68000030517578,31.09057701550997,1,2.71,0.3500000000000001,0,0,1,0
2010-01-08,1.0,1.25,1,1,0.07390223085385283,0.17285652476122837,0.24191715321899349,18.1299991607666,30.615769312931942,1,2.87,0.4500000000000002,1,0,0,0
2010-01-15,1.0,1.25,1,1,0.049240397608429465,0.15111388336110876,0.23094874891081435,17.90999984741211,30.073461605952335,1,2.81,0.3500000000000001,1,0,0,0
2010-01-22,1.0,1.25,1,1,0.015895211119477004,0.15650307262074176,0.22018593927891045,27.309999465942383,29.689615433032696,1,2.78,0.3099999999999996,1,0,0,0
2010-01-29,1.0,1.25,1,1,0.04256650688792174,0.15932413425440337,0.2123693820707175,24.6200008392334,29.300769292391262,1,2.81,0.30000000000000027,1,0,0,0
2010-02-05,1.0,1.25,1,1,0.0009729067433432714,0.15710081135707682,0.2082356403921632,26.110000610351562,28.968846247746395,1,2.82,0.13999999999999968,1,0,0,0
2010-02-12,1.0,1.12,0,1,-0.009107252808749133,0.15743235161901245,0.20470458087712318,22.729999542236328,28.580384694612942,1,2.85,0.2400000000000002,0,0,1,0
2010-02-19,1.0,1.25,1,1,0.021094415430291447,0.15944758057848757,0.2032829089343832,20.020000457763672,28.01730779501108,1,2.83,0.2200000000000002,1,0,0,0
2010-02-26,1.0,1.25,1,1,0.016119457278764848,0.15976661646240958,0.20186123699164318,19.5,27.50096167050875,1,2.8,0.27,1,0,0,0
2010-03-05,1.0,1.25,1,1,0.03472773873202151,0.1628250900853267,0.20170640097941203,17.420000076293945,26.887307790609505,1,2.78,0.13999999999999968,1,0,0,0
2010-03-12,1.0,1.25,1,1,0.04474439131219432,0.15996690590134968,0.20155156496718085,17.579999923706055,26.410769315866325,1,2.74,0.020000000000000018,1,0,0,0
2010-03-19,1.0,1.07,1,1,0.05659701960938146,0.1576380837854083,0.20149136035211046,16.969999313354492,25.854615468245285,0,2.68,-0.04999999999999982,0,1,0,0
2010-03-26,1.0,1.07,1,1,0.04071870802765143,0.153267251474605,0.20145819327908598,17.770000457763672,25.40711545944214,0,2.82,0.0,0,1,0,0
2010-04-02,1.0,1.25,1,1,0.061424222871174106,0.14943907141142848,0.20143773202608733,17.469999313354492,24.979615431565506,1,2.84,0.1299999999999999,1,0,0,0
2010-04-09,1.0,1.07,1,1,0.047764002159124574,0.13779882273056343,0.20142743542910935,16.139999389648438,24.58750005868765,0,2.82,-0.050000000000000266,0,1,0,0
2010-04-16,1.0,1.07,1,1,0.05466014776897876,0.13718861123258333,0.20135953244987587,18.360000610351562,24.28788471221924,0,2.81,0.0,0,1,0,0
2010-04-23,1.0,1.07,1,1,0.11996700770038182,0.13800371705877093,0.2011764167061314,16.6200008392334,23.899423195765568,0,2.74,-0.03999999999999959,0,1,0,0
2010-04-30,1.0,1.07,1,1,0.11089721045267487,0.12757941433855974,0.20068470748632156,22.049999237060547,23.644615503457878,0,2.72,-0.08999999999999986,0,1,0,0
2010-05-07,1.7,1.7,0,1,0.04742304112838114,0.15429373771052904,0.19772425045798844,40.95000076293945,23.815769378955547,0,2.62,-0.19999999999999973,0,0,0,0
2010-05-14,1.3,1.3,0,1,0.0584875918680452,0.15440782906266406,0.19476379342965533,31.239999771118164,23.779615548940804,0,2.65,-0.20000000000000018,0,0,0,0
2010-05-21,0.6,0.6,0,0,-0.014222375458454839,0.1664772770179315,0.19389775317720528,40.099998474121094,23.923269345210148,0,2.44,-0.3900000000000001,0,0,0,0
2010-05-28,0.6,0.6,0,0,-0.00830390999395425,0.16649517184204965,0.19329351502174064,32.06999969482422,23.983846260951115,0,2.55,-0.25,0,0,0,0
2010-06-04,0.6,0.6,0,0,-0.06118320959165291,0.1687304275740503,0.19268440556218672,35.47999954223633,24.096538543701172,0,2.48,-0.2999999999999998,0,0,0,0
2010-06-11,0.6,0.6,0,0,-0.04614856773455134,0.1731964653063854,0.19207286045058813,28.790000915527344,24.108846260951115,0,2.49,-0.25,0,0,0,0
2010-06-18,1.0,1.15,0,1,-0.03197761855663328,0.17624419407100717,0.19164307194471722,23.950000762939453,24.031153972332294,0,2.5,-0.18000000000000016,0,0,0,1
2010-06-25,0.6,0.6,0,0,-0.07031018420080482,0.18078918297073018,0.19144047919600585,28.530000686645508,24.08115397966825,0,2.47,-0.34999999999999964,0,0,0,0
2010-07-02,0.6,0.6,0,0,-0.1283003858664703,0.19475710282432465,0.19168809255554195,30.1200008392334,24.12288475036621,0,2.37,-0.46999999999999975,0,0,0,0
2010-07-09,1.5,1.5,0,0,-0.09264984205424864,0.20770607379500486,0.1923446582779653,24.979999542236328,24.045192425067608,0,2.44,-0.3799999999999999,0,0,0,0
2010-07-16,1.5,1.5,0,0,-0.10214925003873143,0.20803842341044493,0.1930921023032524,26.25,24.081923191363995,0,2.35,-0.45999999999999996,0,0,0,0
2010-07-23,1.5,1.5,0,0,-0.08927610633191252,0.20681431451581897,0.1938306156043759,23.469999313354492,24.089230867532585,0,2.42,-0.3200000000000003,0,0,0,0
2010-07-30,1.5,1.5,0,0,-0.06746388520531688,0.20519394305354055,0.19446707866628896,23.5,24.04269240452693,0,2.39,-0.33000000000000007,0,0,0,0
2010-08-06,1.5,1.5,0,1,0.014962550498094584,0.20623619886889558,0.19464431565175522,21.739999771118164,23.98461547264686,0,2.36,-0.26000000000000023,0,0,0,0
2010-08-13,1.5,1.5,0,0,-0.044470143361617476,0.21282936368170632,0.196008411690687,26.239999771118164,24.022500074826755,0,2.14,-0.5099999999999998,0,0,0,0
2010-08-20,1.5,1.5,0,0,-0.009792513232415367,0.2090860776531937,0.1994495110731834,25.489999771118164,24.031730835254375,0,2.13,-0.31000000000000005,0,0,0,0
2010-08-27,1.5,1.5,0,0,-0.018301352931531123,0.20919972790028957,0.20113572431863264,24.450000762939453,24.025769307063175,0,2.1,-0.44999999999999973,0,0,0,0
2010-09-03,1.5,1.5,0,0,0.043041044680345086,0.21129568717827923,0.20135953244987587,21.309999465942383,23.949807753929726,0,2.2,-0.2799999999999998,0,0,0,0
2010-09-10,1.5,1.5,0,1,0.02124701352172731,0.2108569805423745,0.2014297235617711,21.989999771118164,23.908269295325645,0,2.23,-0.26000000000000023,0,0,0,0
2010-09-17,1.5,1.5,0,1,0.012191875429953036,0.21155448727952228,0.20144230829141088,22.010000228881836,23.87153852902926,0,2.27,-0.22999999999999998,0,0,0,0
2010-09-24,1.5,1.5,0,1,0.07012774680937484,0.21352894896898056,0.20148030466110228,21.709999084472656,23.796538499685433,0,2.17,-0.30000000000000027,0,0,0,0
2010-10-01,1.5,1.5,0,1,0.12743259231657422,0.21301016916572663,0.20153436096582183,22.5,23.677692339970516,0,2.12,-0.25,0,0,0,0
2010-10-08,1.0,1.15,0,1,0.08525204098531236,0.21332092064347632,0.20172360498077105,20.709999084472656,23.631346152378963,0,2.06,-0.3799999999999999,0,0,0,1
2010-10-15,1.0,1.0,0,1,0.10941394500169799,0.21378515878560517,0.2023351276392232,19.030000686645508,23.585192313561073,0,2.22,-0.1299999999999999,0,0,0,0
2010-10-22,1.0,1.0,0,1,0.07765283500325282,0.21187348911469453,0.20407272668034984,18.780000686645508,23.518076933347263,0,2.24,-0.17999999999999972,0,0,0,0
2010-10-29,1.0,1.15,0,1,0.08029693888325107,0.2088318286867096,0.2050638667450175,21.200000762939453,23.335576937748836,0,2.29,-0.10000000000000009,0,0,0,1
2010-11-05,1.0,1.07,1,1,0.09775789100445142,0.19180396087405788,0.20438865377873652,18.260000228881836,23.22153847034161,0,2.2,-0.1599999999999997,0,1,0,0
2010-11-12,1.0,1.25,1,1,0.11571901042840382,0.19281056164180713,0.2029669818359965,20.610000610351562,23.168653854956993,1,2.25,0.10999999999999988,1,0,0,0
2010-11-19,1.0,1.25,1,1,0.12465350554823473,0.18129527360172412,0.20182682898892515,18.040000915527344,23.088846169985256,1,2.36,0.22999999999999998,1,0,0,0
2010-11-26,1.0,1.25,1,1,0.1176870770174816,0.18284246159421627,0.20167199297669397,22.219999313354492,23.040384622720573,1,2.36,0.2599999999999998,1,0,0,0
2010-12-03,1.0,1.25,1,1,0.11414820947666571,0.18321054339671236,0.20151715696446282,18.010000228881836,22.978076934814453,1,2.54,0.33999999999999986,1,0,0,0
2010-12-10,1.0,1.25,1,1,0.12259124884669426,0.18099531425820747,0.20148398989143834,17.610000610351562,22.90153848207914,1,2.68,0.4500000000000002,1,0,0,0
2010-12-17,1.0,1.25,1,1,0.11079865298344926,0.1790625938017571,0.2014508228184139,16.110000610351562,22.79442310333252,1,2.72,0.4500000000000002,1,0,0,0
2010-12-24,1.0,1.25,1,1,0.09963898923289083,0.16954368217290527,0.20143544389342555,16.469999313354492,22.736730795640213,1,2.74,0.5700000000000003,1,0,0,0
2010-12-31,1.0,1.25,1,1,0.102968890301673,0.1459667564683293,0.20142514729644756,17.75,22.661153866694523,1,2.69,0.5699999999999998,1,0,0,0
2011-01-07,1.0,1.25,1,1,0.0966940814912367,0.12811075455355542,0.2013188400623771,17.139999389648438,22.642115409557636,1,2.74,0.6800000000000002,1,0,0,0
2011-01-14,1.0,1.25,1,1,0.10433346284561873,0.1257537389206332,0.20113572431863264,15.460000038146973,22.59500002861023,1,2.76,0.5399999999999996,1,0,0,0
2011-01-21,1.0,1.25,1,1,0.09036797713487354,0.12088908646818056,0.2000751655063646,18.469999313354492,22.425000025675846,1,2.81,0.5699999999999998,1,0,0,0
2011-01-28,1.0,1.25,1,1,0.08356567325125708,0.12150466956127984,0.19725972055704935,20.040000915527344,22.336923104066116,1,2.82,0.5299999999999998,1,0,0,0
2011-02-04,1.0,1.25,1,1,0.07431337669779392,0.1236644984348819,0.19474099037110046,15.930000305175781,22.14115386742812,1,2.91,0.71,1,0,0,0
2011-02-11,1.0,1.25,1,1,0.11322812770167312,0.10686145361394794,0.1945959782920826,15.6899995803833,22.0057692527771,1,2.79,0.54,1,0,0,0
2011-02-18,1.0,1.25,1,1,0.12426233703261347,0.10436740343649228,0.19445096621306474,16.43000030517578,21.936730788304256,1,2.81,0.4500000000000002,1,0,0,0
2011-02-25,1.0,1.25,1,1,0.11974636158908347,0.10837781008570138,0.19389775317720528,19.219999313354492,21.93134615971492,1,2.7,0.3400000000000003,1,0,0,0
2011-03-04,1.0,1.25,1,1,0.08362469298845521,0.10010104228228228,0.19329351502174064,19.059999465942383,21.96288460951585,1,2.81,0.27,1,0,0,0
2011-03-11,1.0,1.25,1,1,0.056619843179800844,0.1038815580936734,0.19300764010481883,20.079999923706055,22.010961532592773,1,2.76,0.07999999999999963,1,0,0,0
2011-03-18,1.0,1.15,0,1,0.03230093831833547,0.10944814399633226,0.19288094680716844,24.440000534057617,22.15461540222168,0,2.67,-0.050000000000000266,0,0,0,1
2011-03-25,1.0,1.07,1,1,0.04992334931105158,0.11190487048957405,0.19260924148825728,17.90999984741211,22.157307698176457,0,2.67,-0.07000000000000028,0,1,0,0
2011-04-01,1.0,1.07,1,1,0.06344717950593948,0.11195441288464397,0.19215627114277012,17.399999618530273,22.15596155019907,0,2.66,-0.029999999999999805,0,1,0,0
2011-04-08,1.0,1.25,1,1,0.049529274699510184,0.11144915138616537,0.19179687610328877,17.8700008392334,22.189230808844933,1,2.76,0.019999999999999574,1,0,0,0
2011-04-15,1.0,1.07,1,1,0.025626768910882225,0.11244896920447747,0.19176499463482774,15.319999694824219,22.1307692527771,0,2.72,-0.03999999999999959,0,1,0,0
2011-04-22,1.0,1.07,1,1,0.046671063482574215,0.11305412515458277,0.1917331131663667,14.6899995803833,22.09365384395306,0,2.74,-0.06999999999999984,0,1,0,0
2011-04-29,1.0,1.07,1,1,0.07283640862835461,0.11472954809794272,0.19153052041765534,14.75,21.953269243240356,0,2.71,-0.10999999999999988,0,1,0,0
2011-05-06,1.0,1.07,1,1,0.027700592555280457,0.11015726102789093,0.191327927668944,18.399999618530273,21.51961537507864,0,2.62,-0.29000000000000004,0,1,0,0
2011-05-13,1.0,1.07,1,1,0.011361366290957076,0.10447295183778432,0.18962278956872702,17.06999969482422,21.24711537361145,0,2.61,-0.18000000000000016,0,1,0,0
2011-05-20,1.0,1.0,0,1,-0.002523760936780528,0.10493071420028577,0.1862514978873663,17.43000030517578,20.811153870362503,0,2.6,-0.20999999999999996,0,0,0,0
2011-05-27,1.0,1.07,1,1,0.013300157566002113,0.10228845289469753,0.18565047465083018,15.979999542236328,20.501730790505043,0,2.59,-0.11000000000000032,0,1,0,0
2011-06-03,1.0,1.0,0,1,-0.011197935401892178,0.10017996284795505,0.18471711179226194,17.950000762939453,20.16461542936472,0,2.57,-0.2400000000000002,0,0,0,0
2011-06-10,1.0,1.0,0,1,-0.02052607418443031,0.10469180707649445,0.18308171476583873,18.860000610351562,19.973653885034416,0,2.58,-0.17999999999999972,0,0,0,0
2011-06-17,1.3,1.3,0,1,-0.0006268381172441773,0.10463785360427974,0.18230094579684403,21.850000381469727,19.933269262313843,0,2.56,-0.10999999999999988,0,0,0,0
2011-06-24,1.3,1.3,0,1,-0.029407981896760305,0.1038440232271678,0.1811902878314933,21.100000381469727,19.790384641060463,0,2.53,-0.14000000000000012,0,0,0,0
2011-07-01,1.0,1.25,1,1,0.01076927828389107,0.12996161068937825,0.18092316830759042,15.869999885559082,19.51634616118211,1,2.72,0.06000000000000005,1,0,0,0
2011-07-08,1.0,1.07,1,1,0.016606204208175157,0.12941926710437576,0.18055465921158384,15.949999809265137,19.342692320163433,0,2.63,-0.1299999999999999,0,1,0,0
2011-07-15,1.0,1.0,0,1,0.0022940358010148376,0.13150514664422414,0.18001468295194994,19.530000686645508,19.213461564137386,0,2.57,-0.15000000000000036,0,0,0,0
2011-07-22,1.0,1.07,1,1,0.010967680183583184,0.13405950437148795,0.17955538724295148,17.520000457763672,19.099038509222176,0,2.59,-0.15000000000000036,0,1,0,0
2011-07-29,1.3,1.3,0,1,-0.04734151371779516,0.14602164017671426,0.17814929279186728,25.25,19.132692355376022,0,2.46,-0.25,0,0,0,0
2011-08-05,0.6,0.6,0,0,-0.10077988769415391,0.173526872408819,0.17638002344905637,32.0,19.33000005208529,0,2.3,-0.3200000000000003,0,0,0,0
2011-08-12,0.6,0.6,0,0,-0.11440164679645093,0.17252656207894895,0.17529313148924133,36.36000061035156,19.52461545283978,0,2.04,-0.5699999999999998,0,0,0,0
2011-08-19,0.6,0.6,0,0,-0.15277006356330558,0.18112742903930318,0.17529313148924133,43.04999923706055,19.862307750261746,0,1.87,-0.73,0,0,0,0
2011-08-26,0.6,0.6,0,0,-0.11201528577485476,0.1954784766726976,0.17529313148924133,35.59000015258789,20.076538507754986,0,1.99,-0.5999999999999999,0,0,0,0
2011-09-02,1.7,1.7,0,0,-0.09190107201630149,0.1953954985335122,0.17529313148924133,33.91999816894531,20.319038482812736,0,1.82,-0.7499999999999998,0,0,0,0
2011-09-09,1.7,1.7,0,0,-0.08703253999219662,0.19584952580646361,0.17529313148924133,38.52000045776367,20.636923111402073,0,1.76,-0.8200000000000001,0,0,0,0
2011-09-16,1.7,1.7,0,0,-0.03857803866967069,0.2106091503490531,0.17529313148924133,30.979999542236328,20.80942309819735,0,1.9,-0.6600000000000001,0,0,0,0
2011-09-23,1.7,1.7,0,0,-0.10001289964784976,0.22493209559642705,0.17529313148924133,41.25,21.185192346572876,0,1.61,-0.9199999999999997,0,0,0,0
2011-09-30,1.5,1.5,0,0,-0.1507213236185192,0.22324345319271655,0.17529313148924133,42.959999084472656,21.57865386742812,0,1.67,-1.0500000000000003,0,0,0,0
2011-10-07,1.7,1.7,0,0,-0.13460852157049763,0.2267143697290222,0.17529313148924133,36.20000076293945,21.876538515090942,0,1.8,-0.8299999999999998,0,0,0,0
2011-10-14,1.7,1.7,0,0,-0.06443824658630848,0.24391877161540063,0.17529313148924133,28.239999771118164,22.053653882100033,0,1.98,-0.5899999999999999,0,0,0,0
2011-10-21,1.7,1.7,0,0,-0.07407250348523475,0.24370526378770596,0.17529313148924133,31.31999969482422,22.294807709180393,0,1.93,-0.6599999999999999,0,0,0,0
2011-10-28,1.7,1.7,0,1,-0.0005001096671244376,0.24818891211240174,0.17529313148924133,24.530000686645508,22.358846169251663,0,2.06,-0.3999999999999999,0,0,0,0
2011-11-04,1.7,1.7,0,0,0.05037640445683467,0.24943558368822702,0.17529313148924133,30.15999984741211,22.58769231576186,0,1.84,-0.45999999999999974,0,0,0,0
2011-11-11,1.5,1.5,0,1,0.07784746568533207,0.24992272808701022,0.17529313148924133,30.040000915527344,22.76903847547678,0,1.8,-0.24,0,0,0,0
2011-11-18,1.5,1.5,0,0,0.08852217223672998,0.25498819795068844,0.17529313148924133,32.0,23.037499996332023,0,1.72,-0.15000000000000013,0,0,0,0
2011-11-25,1.5,1.5,0,0,-0.008714842873056017,0.2623448837081913,0.17529313148924133,34.470001220703125,23.273076956088726,0,1.69,-0.30000000000000004,0,0,0,0
2011-12-02,1.7,1.7,0,0,0.06496352298020724,0.28254074909248744,0.17529313148924133,27.520000457763672,23.455961575874916,0,1.8,-0.020000000000000018,0,0,0,0
2011-12-09,1.7,1.7,0,1,0.09301409833672336,0.28113924362386367,0.17529313148924133,26.3799991607666,23.624615394152126,1,1.85,0.09000000000000008,0,0,0,0
2011-12-16,1.7,1.7,0,0,0.00692210318117592,0.28430463412973084,0.17529313148924133,24.290000915527344,23.781923092328586,0,1.62,-0.2799999999999998,0,0,0,0
2011-12-23,1.7,1.7,0,1,0.1202362686103029,0.2898490509175971,0.17529313148924133,20.729999542236328,23.863846173653236,1,1.75,0.1399999999999999,0,0,0,0
2011-12-30,1.0,1.15,0,1,0.11618117372721004,0.2784682360327957,0.17529313148924133,23.399999618530273,23.972500012471126,0,1.64,-0.030000000000000027,0,0,0,1
2012-01-06,1.0,1.15,0,1,0.11070753374484821,0.27968751497951827,0.17807615389599463,20.6299991607666,24.039615392684937,0,1.73,-0.07000000000000006,0,0,0,1
2012-01-13,1.0,1.15,0,1,0.05782099677841157,0.2785160284113389,0.18018487676158962,20.90999984741211,24.14442308132465,0,1.65,-0.33000000000000007,0,0,0,1
2012-01-20,1.0,1.0,0,1,0.07112101181150687,0.27888721654816456,0.18092316830759042,18.280000686645508,24.140769261580246,0,1.79,-0.1399999999999999,0,0,0,0
2012-01-27,1.0,1.0,0,1,0.031539766386806,0.2728284012691358,0.18108118886591967,18.530000686645508,24.111730795640213,0,1.71,-0.3500000000000001,0,0,0,0
2012-02-03,1.0,1.0,0,1,0.07900271184427554,0.25156748001153434,0.1812365280048768,17.100000381469727,24.134230797107403,0,1.74,-0.10000000000000009,0,0,0,0
2012-02-10,1.0,1.15,0,1,0.06751996140017735,0.24976104864385112,0.18230094579684403,20.790000915527344,24.232307745860172,0,1.69,-0.1100000000000001,0,0,0,1
2012-02-17,1.0,1.0,0,1,0.12539038358601462,0.23779936784712655,0.18308171476583873,17.780000686645508,24.25826929165767,0,1.72,0.0,0,0,0,0
2012-02-24,1.0,1.0,0,1,0.18444568200190137,0.23083034468653638,0.188796264756987,17.309999465942383,24.221538525361282,0,1.67,-0.020000000000000018,0,0,0,0
2012-03-02,1.0,1.0,0,1,0.10668623850198089,0.23062940679139723,0.19245825137309489,17.290000915527344,24.187500091699455,0,1.71,-0.09000000000000008,0,0,0,0
2012-03-09,1.0,1.0,0,1,0.0983139312880843,0.22824041637963685,0.19407581341044353,17.110000610351562,24.13038472028879,0,1.71,-0.14000000000000012,0,0,0,0
2012-03-16,1.0,1.12,0,1,0.15893476160800768,0.21947787672488278,0.19517206003529658,14.470000267028809,23.93865394592285,1,1.94,0.31999999999999984,0,0,1,0
2012-03-23,1.0,1.25,1,1,0.10975535283374738,0.19318974299097336,0.19517206003529658,14.819999694824219,23.87923086606539,1,1.88,0.1299999999999999,1,0,0,0
2012-03-30,1.0,1.25,1,1,0.12690931250467297,0.19236143550533852,0.19517206003529658,15.5,23.84269241186289,1,1.9,0.26,1,0,0,0
2012-04-06,1.0,1.25,1,1,0.09938644726290358,0.192663300160424,0.19517206003529658,16.700000762939453,23.820192410395695,1,1.84,0.1100000000000001,1,0,0,0
2012-04-13,1.0,1.25,1,1,0.0690857494562811,0.18079437024542605,0.19517206003529658,19.549999237060547,23.9015385554387,1,1.75,0.10000000000000009,1,0,0,0
2012-04-20,1.0,1.07,1,1,0.050053710205696156,0.18055765613606395,0.19517206003529658,17.440000534057617,23.954423189163208,0,1.7,-0.09000000000000008,0,1,0,0
2012-04-27,1.0,1.07,1,1,0.06968058483161355,0.175255730047999,0.19517206003529658,16.31999969482422,23.98461549098675,0,1.7,-0.010000000000000009,0,1,0,0
2012-05-04,1.0,1.07,1,1,0.022747139535373107,0.17521747506391316,0.19517206003529658,19.15999984741211,23.999230880003708,0,1.64,-0.10000000000000009,0,1,0,0
2012-05-11,1.0,1.07,1,1,0.01372670862694414,0.17616016183820274,0.19517206003529658,19.889999389648438,24.053461643365715,0,1.57,-0.11999999999999988,0,1,0,0
2012-05-18,1.0,1.15,0,1,-0.04472878205664432,0.17937221606995052,0.19517206003529658,25.100000381469727,24.200961644832905,0,1.39,-0.33000000000000007,0,0,0,1
2012-05-25,1.0,1.15,0,1,-0.031045512960916843,0.16509861666997383,0.19517206003529658,21.760000228881836,24.31211550419147,0,1.45,-0.21999999999999997,0,0,0,1
2012-06-01,0.6,0.6,0,0,-0.06254713382138977,0.13959488003553833,0.19517206003529658,26.65999984741211,24.47961548658518,0,1.22,-0.49,0,0,0,0
2012-06-08,1.0,1.15,0,1,-0.028252613732733134,0.14875521493099658,0.19517206003529658,21.229999542236328,24.525192389121422,0,1.37,-0.33999999999999986,0,0,0,1
