horizon_years,start,end,v17_return,v12_return,spy_return,v17_sharpe,v12_sharpe,spy_sharpe,v17_beats_spy_return,v17_beats_v12_return,v17_beats_spy_sharpe,v17_beats_v12_sharpe
3,2020-01-28,2023-01-26,1.3465304307349673,1.1834328677255628,0.31246620612370024,1.232635476273846,1.176041979932921,0.45155871492268823,True,True,True,True
3,2020-02-27,2023-02-27,1.3795255040040848,1.2282175869923098,0.33938639746879606,1.2506491136960871,1.203927475163973,0.47563659352358784,True,True,True,True
3,2020-03-27,2023-03-28,1.6401626625254981,1.4669666273264523,0.5855012916269158,1.453911033667731,1.4154625318746572,0.8066340491708743,True,True,True,True
3,2020-04-28,2023-04-27,1.227633072660336,1.0714564957649828,0.5040257641503723,1.3065606527030758,1.2564502842674996,0.7443084183496859,True,True,True,True
3,2020-05-28,2023-05-26,1.0767949776548877,0.931022545526184,0.44861121395417425,1.234331441216934,1.18141534416706,0.6783726210416646,True,True,True,True
3,2020-06-26,2023-06-28,1.1016282515865452,0.949056149913333,0.48534888685394484,1.3064487091369208,1.2576928224035238,0.7282499533517274,True,True,True,True
3,2020-07-28,2023-07-28,1.0531326280664581,0.89998165486997,0.47886567491418375,1.2772152120901252,1.2229818220518265,0.7163752748291656,True,True,True,True
3,2020-08-26,2023-08-28,0.8476727222403548,0.7292827989874837,0.34600087694906034,1.080966609742262,1.0312283442038697,0.5344538089336163,True,True,True,True
3,2020-09-25,2023-09-27,0.9008357756544836,0.7692450709034044,0.3771058258187323,1.1421394123818145,1.08225785384827,0.5742630903672077,True,True,True,True
3,2020-10-26,2023-10-26,0.7258064031410723,0.618772160761897,0.24754936450759524,0.9660993958922846,0.9039414877337552,0.38247650035609,True,True,True,True
3,2020-11-24,2023-11-27,0.8025990881824869,0.6963998113676548,0.3294390225213235,1.0541200894672438,1.0012651835346849,0.4971924525419707,True,True,True,True
3,2020-12-24,2023-12-27,0.8421308105355985,0.7392802415837181,0.3552612157769788,1.0869812647491761,1.0420053984442217,0.5254048643679821,True,True,True,True
3,2021-01-27,2024-01-29,0.8042771374758966,0.7191777072884968,0.33818952764534016,1.0431605092847511,1.0107129994159882,0.49339782050306796,True,True,True,True
3,2021-02-26,2024-02-28,0.8800390089703853,0.7783998743232692,0.38428742863277,1.120588606442401,1.0755268621880483,0.5514517868482479,True,True,True,True
3,2021-03-29,2024-03-28,0.8632212776255419,0.7738130133540317,0.3807170651457572,1.107363059291162,1.0703297206711222,0.5412223406887183,True,True,True,True
3,2021-04-28,2024-04-29,0.6996729711503438,0.6404587950829195,0.276915568883227,0.9237111633741791,0.9002124010367973,0.38127966120932727,True,True,True,True
3,2021-05-27,2024-05-29,0.7485444127275467,0.6857880166340837,0.31219934979715336,0.9753953141022934,0.9493090073889505,0.4258864582084158,True,True,True,True
3,2021-06-28,2024-06-28,0.7757421003682241,0.7129523378407334,0.333343766694969,0.9974382986820058,0.9735016750119017,0.4482417180121591,True,True,True,True
3,2021-07-28,2024-07-30,0.715801846766736,0.6577784776853908,0.2903970244549827,0.9209379260714772,0.8954214459788898,0.3757502758755508,True,True,True,True
3,2021-08-26,2024-08-28,0.7500366793177693,0.6934254102663258,0.2998909003269503,0.9313428617725632,0.9084094674756181,0.37839115495324466,True,True,True,True
3,2021-09-27,2024-09-27,0.820711545391621,0.7606737057345483,0.3453581652189064,0.986862647511483,0.9646321926354015,0.4352233884231862,True,True,True,True
3,2021-10-26,2024-10-28,0.7909563985042452,0.7465239921562401,0.3324546063719187,0.9535238685184189,0.9440043256281899,0.4107333909463894,True,True,True,True
3,2021-11-24,2024-11-26,0.7957813433382155,0.7573606857843787,0.34072211509639305,0.9457440557120248,0.9434458987323467,0.41372267658994394,True,True,True,True
3,2021-12-27,2024-12-27,0.7307373639942796,0.6868739478729615,0.32113722634531205,0.883452052892375,0.8702706442676481,0.38096474459002094,True,True,True,True
3,2022-01-26,2025-01-30,0.8915035709468944,0.8377548549303844,0.455123396280223,1.0456596203216637,1.0363787717322823,0.5596627640549403,True,True,True,True
3,2022-02-25,2025-03-03,0.8403260868959299,0.7955810264581407,0.424194529940638,0.9936955347231513,0.9890727522632189,0.5168572961948457,True,True,True,True
3,2022-03-28,2025-04-01,0.7064012619493214,0.6776136637092649,0.29470744191066767,0.8411939370962092,0.844561326615999,0.3268243537635984,True,True,True,False
3,2022-04-27,2025-05-01,0.979450107096735,0.9391120230077663,0.40228126650152585,1.0697223670299008,1.0735957853227633,0.4493829935209787,True,True,True,False
3,2022-05-26,2025-06-02,1.1510010699613367,1.1096504393884974,0.5584042820930779,1.231324500249683,1.2477115311671323,0.6462210974166323,True,True,True,False
3,2022-06-28,2025-07-02,1.0172911042649173,0.9887437503544501,0.665935420075924,1.1393561703205322,1.1616534760260522,0.7862963433359438,True,True,True,False
3,2022-07-28,2025-08-01,0.9616870150650056,0.9328075798689299,0.6175219365708726,1.0892963997928022,1.107362849439319,0.7346944360711435,True,True,True,False
3,2022-08-26,2025-09-02,0.9217208728013313,0.9028397861695678,0.5924425835073712,1.056164241501228,1.0808985832175337,0.7059434727164748,True,True,True,False
3,2022-09-27,2025-10-01,1.1331766963732273,1.0749267712688666,0.9118900262918592,1.2937396529572702,1.2875750606379608,1.0875758329745482,True,True,True,True
3,2022-10-26,2025-10-30,1.3303435762932647,1.2602115238782376,0.8403265680774514,1.4937441837723335,1.4966822317561221,1.0381866729186617,True,True,True,False
3,2022-11-25,2025-12-01,1.1339367323107776,1.091367781977123,0.7614354254594917,1.3532892725367478,1.364458899967349,0.9692640187755622,True,True,True,False
3,2022-12-27,2025-12-31,1.2503438254871169,1.1996683124,0.8526505586975872,1.4973012383515192,1.5049416090568792,1.0970157605386404,True,True,True,False
3,2023-01-27,2026-02-02,1.1879904305727518,1.130181243323018,0.7873548505225607,1.4460950847894372,1.4458992596832843,1.0302072325657459,True,True,True,True
3,2023-02-28,2026-03-04,1.1936540459140437,1.1357337504195373,0.7920137500986593,1.4572622383033473,1.4612685264374854,1.0427395484263575,True,True,True,False
3,2023-03-29,2026-04-02,1.0801648111742557,1.044394543306895,0.7227483311411191,1.3445973006770786,1.3664134279621882,0.9561069856046017,True,True,True,False
3,2023-04-28,2026-05-04,1.176665651101004,1.140356781617038,0.8092066582090609,1.4445304270493176,1.4727885231524098,1.066184030432688,True,True,True,False
5,2008-11-19,2013-11-20,1.9660401238626157,1.7447345640898937,1.4387894980640619,1.0799901800810936,1.0507499477617563,0.9583673065283373,True,True,True,True
5,2008-12-19,2013-12-20,1.7748611750893124,1.5685423739132451,1.276856299486203,1.045894878545794,1.0165403563790825,0.9468731621070918,True,True,True,True
5,2009-01-22,2014-01-23,1.9356101100420129,1.7139569921645759,1.4155813124593228,1.1019707624860335,1.0753446560408442,1.029492539816346,True,True,True,True
5,2009-02-23,2014-02-24,2.1140325089842626,1.8950719869618622,1.6528588009175773,1.1558357032516184,1.1383570044571636,1.1484406694067562,True,True,True,True
5,2009-03-24,2014-03-25,1.845832890267364,1.6477493274563964,1.5100403551871313,1.1038614089695211,1.0860529360465876,1.1464920382211319,True,True,False,True
5,2009-04-23,2014-04-24,1.7896983574116283,1.6111990892689918,1.4610732678340743,1.108460595130712,1.0941632335588667,1.1489510445900604,True,True,False,True
5,2009-05-22,2014-05-23,1.6655330743411039,1.507707351148532,1.3635315862454633,1.076285073567671,1.0631852871792389,1.116792516607698,True,True,False,True
5,2009-06-23,2014-06-24,1.7258771885704878,1.5608182986964994,1.4135890229904495,1.109808654690452,1.0951818498825825,1.1560522929580515,True,True,False,True
5,2009-07-23,2014-07-24,1.5815315230653804,1.4413215881718662,1.3009625438089598,1.0633084094506133,1.0517005549301024,1.108476216924073,True,True,False,True
5,2009-08-21,2014-08-22,1.4321109157832201,1.3175695771680673,1.182935294774011,1.0059927120085648,0.9983917039780481,1.0480209383435786,True,True,False,True
5,2009-09-22,2014-09-23,1.273826331111612,1.1854790375118252,1.0585182744773887,0.9405528152000002,0.9378801560687766,0.9792991084240573,True,True,False,True
5,2009-10-21,2014-10-22,1.1223811542037612,1.0459170457198077,0.9525856740221654,0.8695495391921858,0.8649767565426989,0.9114966053302341,True,True,False,True
5,2009-11-19,2014-11-20,1.2707827841049188,1.1883626278275639,1.0446367632556073,0.945925817313809,0.9431288221137717,0.9782481307598055,True,True,False,True
5,2009-12-21,2014-12-22,1.3334696308076768,1.2378246397020582,1.0835609253464655,0.9729685303154821,0.9661653763624637,1.0002383304175908,True,True,False,True
5,2010-01-22,2015-01-23,1.2888536212415205,1.1917660439705235,1.0309956342441366,0.953283722092495,0.9424541007464944,0.9671609199478476,True,True,False,True
5,2010-02-23,2015-02-24,1.4100217147272809,1.2947099343944246,1.1089673510729643,1.0130444586954976,0.995381479264859,1.0198144618358647,True,True,False,True
5,2010-03-24,2015-03-25,1.190273494068948,1.1112280693037166,0.9403372086787893,0.9122637580607242,0.9027463498513022,0.9120814587950727,True,True,True,True
5,2010-04-23,2015-04-24,1.1833734072842441,1.1068828803093251,0.9363437358715863,0.9095074264808349,0.9008359003172761,0.9099237602371746,True,True,False,True
5,2010-05-24,2015-05-26,1.4181645006702275,1.3203216214409683,1.138066832783648,1.049223889828045,1.0409959389341816,1.0606068702723421,True,True,False,True
5,2010-06-23,2015-06-24,1.4299045491757583,1.3235925955394992,1.1272956145632067,1.0565535472340633,1.045088164649474,1.073589936971551,True,True,False,True
5,2010-07-23,2015-07-24,1.3957761435385727,1.2893886408612332,1.1041440643552587,1.0503192298949993,1.038872859326166,1.0715420168137668,True,True,False,True
5,2010-08-23,2015-08-24,1.2760802879231852,1.1791322026792406,0.9514037419333015,0.9988651568679757,0.9877327690319603,0.9638732614793698,True,True,True,True
5,2010-09-22,2015-09-23,1.0880825121254607,0.9991420637344013,0.8805167195449533,0.9121796828059742,0.8972700342242715,0.9048948053811592,True,True,True,True
5,2010-10-21,2015-10-22,1.1150395703427556,1.0280419691748723,0.9279765730044605,0.9277629216105718,0.915404627940947,0.9349968002112563,True,True,False,True
5,2010-11-19,2015-11-20,1.1181436716551292,1.037605352567926,0.9317637540846302,0.9288073437659476,0.9191648175470525,0.9370004242248641,True,True,False,True
5,2010-12-21,2015-12-22,0.9450856313687988,0.8914821666266599,0.8094479298492958,0.8338491321134218,0.8307507982830882,0.8478260630145013,True,True,False,True
5,2011-01-21,2016-01-25,0.7940314175990917,0.7558964889736164,0.6230938217447082,0.7417520153994672,0.741550295830346,0.6978862331977621,True,True,True,True
5,2011-02-22,2016-02-24,0.712705433215914,0.6976092943815781,0.5910643505145727,0.6801084792719857,0.6903936891815459,0.6666632603430598,True,True,True,False
5,2011-03-23,2016-03-24,0.9510366722906525,0.9130196209934878,0.7419635168161423,0.8254654060706135,0.8262976602985832,0.785634791199837,True,True,True,False
5,2011-04-21,2016-04-25,0.9473706371792225,0.9135868510832934,0.7378337342598071,0.8219813682101932,0.824772000736398,0.7820439087100277,True,True,True,False
5,2011-05-23,2016-05-24,0.9326908180407529,0.8995205601040035,0.7250593598090882,0.8131839127930303,0.8156272170568878,0.7717385858931212,True,True,True,False
5,2011-06-22,2016-06-23,1.0156219725483386,0.9774979659611212,0.8061143725618973,0.8629318937472653,0.8650193008797835,0.8344455815958652,True,True,True,False
5,2011-07-22,2016-07-25,0.9946835795861442,0.9541424310394617,0.7865894401989737,0.848899241203513,0.848433562703511,0.8175167559600441,True,True,True,True
5,2011-08-22,2016-08-23,1.349453552409153,1.293516555181728,1.1559969572416406,1.0527475220921032,1.0561445292186413,1.1269303544123583,True,True,False,False
