horizon_years,start,end,v17_return,v12_return,spy_return,v17_sharpe,v12_sharpe,spy_sharpe,v17_beats_spy_return,v17_beats_v12_return,v17_beats_spy_sharpe,v17_beats_v12_sharpe
1,2021-02-26,2022-02-24,0.22309613175470067,0.18017660650725764,0.13516923259223246,1.3580568925271377,1.2383486196889315,0.9726211054790305,True,True,True,True
1,2021-03-29,2022-03-25,0.2162703245478852,0.18046862713073453,0.15825838892088018,1.3504708483033736,1.2512325253277663,1.0597512978648698,True,True,True,True
1,2021-04-28,2022-04-26,0.06456762453099985,0.050421249486087616,0.009713888516720282,0.46687584777583163,0.4015849135664123,0.1298247280121107,True,True,True,True
1,2021-05-27,2022-05-25,0.07819911041384109,0.06450003108206137,-0.03930308393421478,0.5012543288009911,0.44149625078530563,-0.14873576733256244,True,True,True,True
1,2021-06-28,2022-06-27,0.18562097076546924,0.16289794009355707,-0.07617020129846386,0.9569118675176845,0.8880928720135304,-0.31971613302885277,True,True,True,True
1,2021-07-28,2022-07-27,0.18814703363714314,0.1651353757614038,-0.07350181372071585,0.9502549597429834,0.8815131893733966,-0.29993643674206205,True,True,True,True
1,2021-08-26,2022-08-25,0.22317059745111112,0.1919173712760296,-0.05220517232998789,1.0615794788108202,0.9718898488019958,-0.19027091106004607,True,True,True,True
1,2021-09-27,2022-09-26,0.16945701338498775,0.15353072111435728,-0.1668970818063965,0.7876567905004398,0.7557142675406787,-0.77569812728017,True,True,True,True
1,2021-10-26,2022-10-25,0.05461065748978644,0.04947763489387791,-0.14225736845514803,0.29077109719042155,0.2715044966912687,-0.6107520438065263,True,True,True,True
1,2021-11-24,2022-11-23,0.12384267580378183,0.11558789723192331,-0.12747068303885956,0.5400021538094354,0.5249133686427226,-0.5142558846170093,True,True,True,True
1,2021-12-27,2022-12-23,0.0397290373687329,0.029841089806188492,-0.17313636725474546,0.1965719755520779,0.15150818603516808,-0.750894063348023,True,True,True,True
1,2022-01-26,2023-01-26,0.1749060069650028,0.16188632612184528,-0.05329161611171396,0.7017638298368876,0.6815877594734917,-0.20414134942394438,True,True,True,True
1,2022-02-25,2023-02-27,0.16495687834602113,0.1561786568948822,-0.05630966102642254,0.6531855134971495,0.6448782571542748,-0.2409686594174473,True,True,True,True
1,2022-03-28,2023-03-28,0.12563991471104496,0.11775743957773654,-0.11130690619731776,0.48881920368107706,0.47272602991846896,-0.5246150279638808,True,True,True,True
1,2022-04-27,2023-04-27,0.2612822294568855,0.24195960429614138,0.00792421707859492,0.9690335889468851,0.9427623674953359,-0.0048276742143048175,True,True,True,True
1,2022-05-26,2023-05-26,0.2658324571013406,0.2463298240396583,0.07490798566727075,1.0258530299335955,1.0074903497040402,0.2640376881561387,True,True,True,True
1,2022-06-28,2023-06-28,0.17521634212735804,0.1649013470702405,0.14134726379161,0.6980471094540686,0.6902606907950248,0.5607490893871918,True,True,True,True
1,2022-07-28,2023-07-28,0.19424107244538646,0.18297701994196847,0.1579428972605641,0.7740443405412496,0.7681108321854462,0.6368708347556095,True,True,True,True
1,2022-08-26,2023-08-28,0.09476656266831185,0.09584675411920784,0.07265647939689623,0.3216927622861902,0.33740013070164865,0.21661339952160485,True,False,True,False
1,2022-09-27,2023-09-27,0.11297747484473719,0.10220780137445407,0.18788120270641584,0.41379623651383984,0.37124638578336605,0.7976224538102751,False,True,False,True
1,2022-10-26,2023-10-26,0.16580135316187916,0.1545205319516234,0.08865328304505504,0.6997304477171001,0.6769819470505187,0.29609547026657723,True,True,True,True
1,2022-11-25,2023-11-27,0.14571662115680128,0.1448670204080118,0.14714618873822682,0.6475304018858578,0.6726684490207375,0.6713225651098741,False,True,False,False
1,2022-12-27,2023-12-27,0.2739334919637386,0.2680880690429348,0.2633578349254364,1.480052631932546,1.5054451915107732,1.4372733789878263,True,True,True,False
1,2023-01-27,2024-01-29,0.2506003848606002,0.24281345689022693,0.23220904057315206,1.3792223776813062,1.3860963462869103,1.2982032042650027,True,True,True,False
1,2023-02-28,2024-02-28,0.3194617626436267,0.3033403751874826,0.2922195075587042,1.8309832035506841,1.8059695730422414,1.7083917616187507,True,True,True,True
1,2023-03-29,2024-03-28,0.3609279307698052,0.3443306838455502,0.34136658994149194,2.1746195612717223,2.170577357503266,2.132707354562739,True,True,True,True
1,2023-04-28,2024-04-29,0.26584370526773293,0.2574612363277735,0.2546886795231278,1.577457094112167,1.5834248928919559,1.5509475798799854,True,True,True,False
1,2023-05-30,2024-05-29,0.28115550807332923,0.2706463428946835,0.27069782191375213,1.7152568754720414,1.7097254759899423,1.6861497796107487,True,True,True,True
1,2023-06-29,2024-06-28,0.2744310056234289,0.2644877870293576,0.26453901654043377,1.699810809566827,1.694641043610042,1.6703933226127636,True,True,True,True
1,2023-07-31,2024-07-30,0.20921978019928833,0.2027464717705061,0.20279519989135353,1.2042863711097453,1.1996567376135803,1.1842475504960084,True,True,True,True
1,2023-08-29,2024-08-28,0.30688897382588265,0.2964930143417248,0.27859141105730667,1.664042480461692,1.6410738366779072,1.6070689413507175,True,True,True,True
1,2023-09-28,2024-09-27,0.3988488662967906,0.3847982546601427,0.35945953435680766,2.059966117621418,2.0220995313569965,2.0972682808578695,True,True,False,True
1,2023-10-27,2024-10-28,0.4566947634722318,0.44145127260223793,0.4269404704312756,2.3715470903722333,2.3362180440075164,2.566954423612571,True,True,False,True
1,2023-11-28,2024-11-26,0.39466875546249924,0.37594924969059096,0.3394918746215818,2.0205852337982018,1.9757744741790844,2.0349660939035172,True,True,False,True
1,2023-12-28,2024-12-27,0.3066657419415597,0.29170472594685304,0.2647004591312645,1.5372160629494964,1.5036595889557323,1.5265114033197742,True,True,True,True
1,2024-01-30,2025-01-30,0.2873175810044042,0.27267701520373766,0.2473812440199945,1.4099805743331126,1.3823075656676844,1.3876488870992376,True,True,True,True
1,2024-02-29,2025-03-03,0.1972599616631272,0.1915781622981927,0.1678943146440286,0.929454123497919,0.9316261209601776,0.8784736023801633,True,True,True,False
1,2024-04-01,2025-04-01,0.11390159152038493,0.11644809075636164,0.08610643066458801,0.4490483893872795,0.47854127685261155,0.31099079387364054,True,False,True,False
1,2024-04-30,2025-05-01,0.23980208624072707,0.24165511110450755,0.10884592637537027,0.9678812575903748,1.0014429791085848,0.3744173696672455,True,False,True,False
1,2024-05-30,2025-06-02,0.32636455652136154,0.3321501495399837,0.1409498301273091,1.2627604870559586,1.3178813660505762,0.5158306611863652,True,False,True,False
1,2024-07-01,2025-07-02,0.3468980909774788,0.3501292618280667,0.15427190810853575,1.335979176805621,1.3844365905433633,0.5755814339702117,True,False,True,False
1,2024-07-31,2025-08-01,0.35841598925814755,0.3584339871532902,0.161371903211585,1.394497223456868,1.4334113622388125,0.6138417704647393,True,False,True,False
1,2024-08-29,2025-09-02,0.3431682022882221,0.3393143955148894,0.16110449430551976,1.4048643135624392,1.437626172168859,0.6290631368890891,True,True,True,False
1,2024-09-30,2025-10-01,0.37015558124059833,0.3594180097375239,0.18392342267072825,1.5769711894042127,1.5954948381633678,0.7395574811876454,True,True,True,False
1,2024-10-29,2025-10-30,0.3722304775781735,0.35814983891656027,0.1846756277636652,1.564664758841378,1.5789287917064865,0.7392833612645463,True,True,True,False
1,2024-11-27,2025-12-01,0.3354678672246103,0.32761806629107615,0.14632538791675165,1.4173355582971563,1.4442410659708027,0.5738742060237171,True,True,True,False
1,2024-12-30,2025-12-31,0.35187865623587045,0.3429029504673031,0.15952304711366394,1.5070094285864346,1.5335425671346299,0.640709447734151,True,True,True,False
1,2025-01-31,2026-02-02,0.35906797474557783,0.3467668737571201,0.16285933296013133,1.5543719050736389,1.5716404227640468,0.6633795773042035,True,True,True,False
1,2025-03-04,2026-03-04,0.38861823858543754,0.3752026749764057,0.1874120877704697,1.6762982406455078,1.702349122961386,0.7765275426960412,True,True,True,False
1,2025-04-02,2026-04-02,0.37219476062583756,0.362134584534727,0.1825021335976027,1.6262653974201262,1.6602248640150714,0.7615205743183558,True,True,True,False
1,2025-05-02,2026-05-04,0.3869447464480473,0.37085169863834433,0.3004117719236783,2.0398971830961052,2.125774360641133,1.8505073526442437,True,True,True,False
3,2008-11-19,2011-11-17,0.9531683727194753,0.8511118912402449,0.5986692074458229,0.9890078228247382,0.9475356012344125,0.7538809305822223,True,True,True,True
3,2008-12-19,2011-12-19,0.7438085959533165,0.6526915309004719,0.44656315822082515,0.8488804993003279,0.8014307641256178,0.64944911729968,True,True,True,True
3,2009-01-22,2012-01-20,1.0816812857171247,0.9593327229908233,0.6721337093988797,1.0778010026856821,1.0310293161595512,0.8787929828673744,True,True,True,True
3,2009-02-23,2012-02-21,1.2571045436667578,1.1203932896890754,0.8775146146484907,1.188143495451924,1.1436541408027332,1.0771671114258827,True,True,True,True
3,2009-03-24,2012-03-21,1.1042988307724984,0.9773633156778987,0.8113509961049501,1.1336935952796172,1.0873952753138947,1.0857525156097643,True,True,True,True
3,2009-04-23,2012-04-20,1.0081502690355375,0.9031086060683136,0.7332467056674945,1.0947474272738282,1.0562813143727,1.0386519557106797,True,True,True,True
3,2009-05-22,2012-05-21,0.8060292276674226,0.7253053092182442,0.5713132366371141,0.9555235005850103,0.920093789284593,0.8810815647979511,True,True,True,True
3,2009-06-23,2012-06-20,0.8021763492299494,0.7248642409683317,0.6110914146075039,0.9587892853468868,0.925164227869563,0.9311909977801253,True,True,True,True
3,2009-07-23,2012-07-20,0.6783974360153686,0.6234556525362025,0.5163717825866296,0.8601617598039903,0.8367747955836411,0.827996576348635,True,True,True,True
3,2009-08-21,2012-08-20,0.6459102760552804,0.6003846233010299,0.4948225288864878,0.8349809394168277,0.8173006267551264,0.805605310182573,True,True,True,True
3,2009-09-22,2012-09-19,0.6028304916442548,0.5590303831145715,0.4561960331081163,0.7979603417552723,0.7792342830916611,0.7611246466713683,True,True,True,True
3,2009-10-21,2012-10-18,0.5559786866530907,0.5185779907046528,0.41841189881858676,0.7577817719446412,0.7420794881765214,0.7179513719290906,True,True,True,True
3,2009-11-19,2012-11-20,0.42172736723495663,0.407167699162003,0.3288547549213563,0.6276896402935858,0.6280819297752387,0.6029732337620498,True,True,True,False
3,2009-12-21,2012-12-20,0.48287557195264696,0.46477033177836313,0.3913043558713247,0.6911142149306552,0.6906565869306394,0.6876630323794574,True,True,True,True
3,2010-01-22,2013-01-23,0.5302603216403616,0.498106100163509,0.42296815923650044,0.7383260653873792,0.7255016093451077,0.7290086297250422,True,True,True,True
