regime,days,v17_total_return,v12_total_return,spy_total_return,v17_sharpe,v12_sharpe,spy_sharpe,annualized_mean_return_delta_v17_minus_v12,p_fail_mean_return_vs_v12
DUAL_BOOST,708,1.0349085785366197,0.8171888323530987,0.8164354765255872,1.90253522411089,1.9568395192891699,1.9571051004697193,0.043485292934043775,0.0
YC_BOOST,722,1.0053093592690008,0.8941356626716028,0.8732320121418415,1.3576863022400911,1.3737519179239062,1.3547278512829826,0.023151557294277626,0.002
CALM_BULL_BOOST,956,0.6364520281022887,0.6038747713743051,0.581328673077065,1.113718266115655,1.1289994600382065,1.0983826426787648,0.005998157169513935,0.074
NERVOUS_MARKET,274,0.31377217593442475,0.2629885008145352,0.3215537244960125,1.1909061055973205,1.1388398610329011,1.3512919611963392,0.04169420623240391,0.046
NORMAL,728,-0.07070393776578454,-0.06947683479545097,-0.0637843208752672,-0.21941765418118628,-0.2183913054227552,-0.20365308892428363,-0.00033407859358296004,0.494
LEVERAGED_LONG,544,3.8484664405220377,3.8847165483972095,1.6834063761540174,2.371674675700122,2.3843356984758506,2.1873406674476925,-0.003355164611522351,0.886
DEFENSIVE,378,0.005484549022447993,0.007698772129900222,-0.1284963209347013,0.07920896539355843,0.08491774939008859,-0.08029017406401842,-0.0011867510359569883,0.504
CRASH_SHORT,88,0.036076776972117086,0.03740271941130047,-0.1969274838428231,0.4218979272805041,0.435782946038848,-2.2561523127007796,-0.0036321961389257293,1.0
